time,open,high,low,close,tick_volume,spread,real_volume
2026-08-05 10:40:00,4155.445,4155.613,4154.618,4155.106,106,240,0
2026-08-05 10:41:00,4155.216,4156.705,4154.788,4156.562,131,240,0
2026-08-05 10:42:00,4156.551,4156.551,4155.434,4155.808,84,240,0
2026-08-05 10:43:00,4155.855,4155.876,4154.478,4154.748,92,240,0
2026-08-05 10:44:00,4154.666,4155.289,4154.019,4155.039,85,240,0
2026-08-05 10:45:00,4155.035,4156.562,4155.035,4156.206,129,240,0
2026-08-05 10:46:00,4156.155,4156.747,4155.42,4155.698,129,240,0
2026-08-05 10:47:00,4155.748,4156.025,4154.907,4154.907,101,240,0
2026-08-05 10:48:00,4155.133,4155.157,4154.167,4154.862,90,240,0
2026-08-05 10:49:00,4154.927,4155.669,4154.39,4155.397,118,240,0
2026-08-05 10:50:00,4155.297,4155.65,4154.644,4155.027,143,240,0
2026-08-05 10:51:00,4155.049,4155.149,4154.042,4154.429,165,240,0
2026-08-05 10:52:00,4154.128,4154.892,4153.991,4154.29,124,240,0
2026-08-05 10:53:00,4154.304,4156.122,4154.102,4155.657,128,240,0
2026-08-05 10:54:00,4155.65,4156.449,4155.287,4156.083,98,240,0
2026-08-05 10:55:00,4155.972,4159.816,4155.758,4159.549,213,240,0
2026-08-05 10:56:00,4159.614,4160.115,4158.611,4159.125,138,240,0
2026-08-05 10:57:00,4159.071,4161.276,4158.592,4161.217,152,240,0
2026-08-05 10:58:00,4161.158,4161.611,4160.349,4160.601,162,240,0
2026-08-05 10:59:00,4160.547,4161.515,4160.168,4161.278,111,240,0
2026-08-05 11:00:00,4161.219,4162.476,4160.653,4161.96,193,240,0
2026-08-05 11:01:00,4161.707,4162.509,4161.078,4161.078,163,240,0
2026-08-05 11:02:00,4161.312,4162.889,4161.093,4162.743,165,240,0
2026-08-05 11:03:00,4162.688,4163.285,4161.751,4162.661,177,240,0
2026-08-05 11:04:00,4162.727,4164.352,4162.284,4163.973,145,240,0
2026-08-05 11:05:00,4164.006,4164.821,4163.006,4164.243,157,240,0
2026-08-05 11:06:00,4164.373,4164.937,4163.956,4164.59,125,240,0
2026-08-05 11:07:00,4164.392,4165.332,4163.578,4164.762,143,240,0
2026-08-05 11:08:00,4164.709,4165.15,4164.007,4164.467,149,240,0
2026-08-05 11:09:00,4164.163,4166.627,4164.163,4166.46,139,240,0
2026-08-05 11:10:00,4166.511,4168.844,4166.065,4167.791,303,240,0
2026-08-05 11:11:00,4167.782,4169.606,4167.197,4168.916,272,240,0
2026-08-05 11:12:00,4168.93,4171.031,4168.47,4168.69,251,240,0
2026-08-05 11:13:00,4168.604,4169.33,4168.098,4168.915,185,240,0
2026-08-05 11:14:00,4168.915,4170.89,4168.763,4170.702,203,240,0
2026-08-05 11:15:00,4170.71,4171.571,4169.867,4170.046,202,240,0
2026-08-05 11:16:00,4170.184,4173.874,4170.149,4171.695,214,240,0
2026-08-05 11:17:00,4171.637,4171.88,4170.843,4170.96,153,240,0
2026-08-05 11:18:00,4171.171,4172.302,4170.766,4171.699,158,240,0
2026-08-05 11:19:00,4171.731,4172.146,4170.851,4171.162,145,240,0
2026-08-05 11:20:00,4171.111,4172.733,4170.656,4172.436,198,240,0
2026-08-05 11:21:00,4172.457,4173.289,4171.806,4171.806,171,240,0
2026-08-05 11:22:00,4172.015,4172.242,4169.758,4170.022,171,240,0
2026-08-05 11:23:00,4170.073,4170.833,4169.587,4170.655,143,240,0
2026-08-05 11:24:00,4170.706,4171.312,4169.975,4170.264,125,240,0
2026-08-05 11:25:00,4170.212,4172.214,4169.312,4169.591,181,240,0
2026-08-05 11:26:00,4169.65,4170.768,4169.232,4170.768,160,240,0
2026-08-05 11:27:00,4170.822,4176.878,4170.682,4176.411,313,240,0
2026-08-05 11:28:00,4176.462,4180.717,4176.328,4178.112,432,240,0
2026-08-05 11:29:00,4178.013,4178.013,4173.73,4176.216,338,240,0
2026-08-05 11:30:00,4176.074,4176.793,4174.001,4176.725,269,240,0
2026-08-05 11:31:00,4176.789,4179.919,4175.84,4179.563,484,240,0
2026-08-05 11:32:00,4179.625,4180.665,4177.78,4179.937,340,240,0
2026-08-05 11:33:00,4179.987,4181.539,4178.683,4180.532,393,240,0
2026-08-05 11:34:00,4180.534,4181.092,4180.161,4180.622,207,240,0
2026-08-05 11:35:00,4180.511,4182.742,4180.511,4181.648,363,240,0
2026-08-05 11:36:00,4181.713,4186.006,4181.713,4185.513,539,240,0
2026-08-05 11:37:00,4185.628,4187.81,4184.821,4185.933,366,240,0
2026-08-05 11:38:00,4185.876,4187.0,4185.187,4185.462,422,240,0
2026-08-05 11:39:00,4185.595,4186.673,4184.194,4184.722,358,240,0
2026-08-05 11:40:00,4184.798,4185.378,4182.501,4183.461,382,240,0
2026-08-05 11:41:00,4183.512,4185.809,4182.894,4184.49,359,240,0
2026-08-05 11:42:00,4184.46,4187.653,4184.283,4187.653,371,240,0
2026-08-05 11:43:00,4187.709,4188.237,4186.394,4187.442,372,240,0
2026-08-05 11:44:00,4187.391,4188.711,4184.352,4184.854,401,240,0
2026-08-05 11:45:00,4184.966,4185.408,4182.812,4183.708,393,240,0
2026-08-05 11:46:00,4183.829,4186.437,4183.216,4185.897,343,240,0
2026-08-05 11:47:00,4186.204,4186.607,4183.823,4184.559,353,240,0
2026-08-05 11:48:00,4184.506,4187.298,4184.222,4186.603,374,240,0
2026-08-05 11:49:00,4186.707,4187.011,4185.375,4185.597,248,240,0
2026-08-05 11:50:00,4185.545,4187.473,4185.304,4186.802,296,240,0
2026-08-05 11:51:00,4186.925,4188.446,4186.741,4187.634,317,240,0
2026-08-05 11:52:00,4187.582,4189.115,4187.273,4188.768,220,240,0
2026-08-05 11:53:00,4188.701,4189.098,4187.957,4188.713,246,240,0
2026-08-05 11:54:00,4188.697,4189.376,4188.265,4188.96,209,240,0
2026-08-05 11:55:00,4188.968,4190.248,4188.395,4188.907,259,240,0
2026-08-05 11:56:00,4188.842,4190.328,4188.016,4189.719,187,240,0
2026-08-05 11:57:00,4189.669,4191.434,4188.834,4190.642,217,240,0
2026-08-05 11:58:00,4190.631,4192.729,4190.513,4191.161,246,240,0
2026-08-05 11:59:00,4191.21,4191.21,4188.771,4188.955,203,240,0
2026-08-05 12:00:00,4189.012,4191.565,4188.742,4191.212,326,240,0
2026-08-05 12:01:00,4191.22,4191.347,4189.52,4191.274,255,240,0
2026-08-05 12:02:00,4191.467,4193.582,4191.12,4191.374,251,240,0
2026-08-05 12:03:00,4191.061,4193.015,4190.925,4192.81,180,240,0
2026-08-05 12:04:00,4192.799,4195.414,4192.395,4194.728,313,240,0
2026-08-05 12:05:00,4194.669,4197.505,4193.912,4196.689,406,240,0
2026-08-05 12:06:00,4196.631,4198.955,4195.614,4197.127,346,240,0
2026-08-05 12:07:00,4197.174,4199.47,4195.335,4197.423,419,240,0
2026-08-05 12:08:00,4197.474,4198.879,4196.353,4197.609,336,240,0
2026-08-05 12:09:00,4197.919,4198.745,4196.661,4197.797,268,240,0
2026-08-05 12:10:00,4197.847,4200.079,4197.381,4197.89,329,240,0
2026-08-05 12:11:00,4198.148,4199.081,4197.298,4197.496,197,240,0
2026-08-05 12:12:00,4197.549,4199.749,4197.549,4198.848,263,240,0
2026-08-05 12:13:00,4198.845,4200.003,4198.369,4199.701,175,240,0
2026-08-05 12:14:00,4199.902,4199.902,4196.879,4197.381,256,240,0
2026-08-05 12:15:00,4197.566,4201.028,4197.566,4198.821,194,240,0
2026-08-05 12:16:00,4198.852,4204.171,4198.613,4204.034,166,240,0
2026-08-05 12:17:00,4204.311,4207.593,4203.783,4205.438,179,240,0
2026-08-05 12:18:00,4205.569,4208.821,4204.903,4208.052,293,240,0
2026-08-05 12:19:00,4208.197,4208.197,4203.872,4204.639,354,240,0
