time,open,high,low,close,tick_volume,spread,real_volume
2026-08-05 07:25:00,4168.329,4168.849,4162.921,4164.353,973,240,0
2026-08-05 07:30:00,4164.465,4165.398,4163.027,4163.301,979,240,0
2026-08-05 07:35:00,4163.509,4166.639,4162.149,4164.88,1018,240,0
2026-08-05 07:40:00,4164.866,4166.698,4164.309,4166.511,894,240,0
2026-08-05 07:45:00,4166.761,4168.783,4164.183,4166.166,906,240,0
2026-08-05 07:50:00,4165.925,4167.778,4164.77,4165.381,673,240,0
2026-08-05 07:55:00,4165.223,4172.05,4165.084,4170.626,772,240,0
2026-08-05 08:00:00,4170.574,4172.706,4168.986,4170.541,977,240,0
2026-08-05 08:05:00,4170.721,4170.721,4168.029,4169.573,807,240,0
2026-08-05 08:10:00,4169.474,4169.733,4164.725,4165.603,967,240,0
2026-08-05 08:15:00,4165.655,4168.221,4165.267,4166.839,807,240,0
2026-08-05 08:20:00,4166.535,4166.799,4162.053,4162.962,830,240,0
2026-08-05 08:25:00,4162.942,4165.07,4162.382,4164.547,843,240,0
2026-08-05 08:30:00,4164.61,4166.083,4162.695,4165.247,1351,240,0
2026-08-05 08:35:00,4165.064,4165.823,4163.433,4164.457,1018,240,0
2026-08-05 08:40:00,4164.302,4167.269,4161.165,4166.054,1386,240,0
2026-08-05 08:45:00,4166.174,4166.393,4159.977,4162.032,1402,240,0
2026-08-05 08:50:00,4161.992,4162.641,4160.007,4161.657,887,240,0
2026-08-05 08:55:00,4161.651,4162.017,4158.862,4160.35,791,240,0
2026-08-05 09:00:00,4160.407,4164.907,4160.407,4163.983,1033,240,0
2026-08-05 09:05:00,4164.046,4167.142,4163.906,4164.621,1195,240,0
2026-08-05 09:10:00,4164.422,4165.653,4162.053,4163.026,1049,240,0
2026-08-05 09:15:00,4163.002,4163.07,4159.321,4160.319,960,240,0
2026-08-05 09:20:00,4160.369,4161.437,4155.021,4157.455,1102,240,0
2026-08-05 09:25:00,4157.505,4158.455,4155.968,4157.61,755,240,0
2026-08-05 09:30:00,4157.686,4158.663,4154.24,4156.927,1524,240,0
2026-08-05 09:35:00,4156.864,4159.108,4154.345,4157.552,1275,240,0
2026-08-05 09:40:00,4157.551,4158.173,4155.041,4158.017,895,240,0
2026-08-05 09:45:00,4157.956,4158.826,4156.409,4157.75,697,240,0
2026-08-05 09:50:00,4157.557,4158.154,4156.219,4157.786,609,240,0
2026-08-05 09:55:00,4157.536,4159.158,4152.93,4157.909,838,240,0
2026-08-05 10:00:00,4157.97,4158.0,4151.908,4152.475,850,240,0
2026-08-05 10:05:00,4152.489,4153.919,4152.08,4153.25,606,240,0
2026-08-05 10:10:00,4153.252,4153.548,4150.378,4151.197,678,240,0
2026-08-05 10:15:00,4151.266,4156.085,4150.249,4155.794,838,240,0
2026-08-05 10:20:00,4155.74,4158.077,4155.383,4156.036,632,240,0
2026-08-05 10:25:00,4155.994,4158.581,4155.107,4156.79,721,240,0
2026-08-05 10:30:00,4156.594,4157.861,4154.814,4155.085,681,240,0
2026-08-05 10:35:00,4155.322,4156.409,4153.715,4155.18,590,240,0
2026-08-05 10:40:00,4155.445,4156.705,4154.019,4155.039,498,240,0
2026-08-05 10:45:00,4155.035,4156.747,4154.167,4155.397,567,240,0
2026-08-05 10:50:00,4155.297,4156.449,4153.991,4156.083,658,240,0
2026-08-05 10:55:00,4155.972,4161.611,4155.758,4161.278,776,240,0
2026-08-05 11:00:00,4161.219,4164.352,4160.653,4163.973,843,240,0
2026-08-05 11:05:00,4164.006,4166.627,4163.006,4166.46,713,240,0
2026-08-05 11:10:00,4166.511,4171.031,4166.065,4170.702,1214,240,0
2026-08-05 11:15:00,4170.71,4173.874,4169.867,4171.162,872,240,0
2026-08-05 11:20:00,4171.111,4173.289,4169.587,4170.264,808,240,0
2026-08-05 11:25:00,4170.212,4180.717,4169.232,4176.216,1424,240,0
2026-08-05 11:30:00,4176.074,4181.539,4174.001,4180.622,1693,240,0
2026-08-05 11:35:00,4180.511,4187.81,4180.511,4184.722,2048,240,0
2026-08-05 11:40:00,4184.798,4188.711,4182.501,4184.854,1885,240,0
2026-08-05 11:45:00,4184.966,4187.298,4182.812,4185.597,1711,240,0
2026-08-05 11:50:00,4185.545,4189.376,4185.304,4188.96,1288,240,0
2026-08-05 11:55:00,4188.968,4192.729,4188.016,4188.955,1112,240,0
2026-08-05 12:00:00,4189.012,4195.414,4188.742,4194.728,1325,240,0
2026-08-05 12:05:00,4194.669,4199.47,4193.912,4197.797,1775,240,0
2026-08-05 12:10:00,4197.847,4200.079,4196.879,4197.381,1220,240,0
2026-08-05 12:15:00,4197.566,4208.821,4197.566,4204.639,1186,240,0
